Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,uscno,areacode,billmonth,billdate,billno,totalbillamt,unit,arrearamount
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,KODIMUNJA,GP,202081,2024400436,20244,12-2021,"Dec 6, 2021 9:35:17 AM",022112C5095,2222,44,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,KODIMUNJA,GP,202081,2024400436,20244,11-2021,"Nov 5, 2021 11:30:04 AM",022111C3939,1710,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,KODIMUNJA,GP,202081,2024400436,20244,10-2021,"Oct 8, 2021 10:30:56 AM",022110C2886,1400,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,KODIMUNJA,GP,202081,2024400436,20244,09-2021,"Sep 8, 2021 3:16:14 PM",022109D6023,1090,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,09-2022,"Sep 7, 2022 10:09:59 AM",382209A1185,861,251,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,07-2022,"Jul 6, 2022 5:07:48 PM",UR2207A1163,279,80,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,06-2022,"Jun 8, 2022 6:06:25 PM",382206A1192,317,92,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,05-2022,"May 10, 2022 9:05:33 AM",382205A1160,612,131,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,04-2022,"Apr 8, 2022 6:43:13 PM",022204H3589,486,123,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,03-2022,"Mar 7, 2022 10:11:10 AM",022203H2113,236,99,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,02-2022,"Feb 7, 2022 9:15:35 AM",022202H0497,233,98,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,01-2022,"Jan 8, 2022 9:08:11 AM",022201C8362,239,100,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,12-2021,"Dec 9, 2021 12:59:33 PM",022112C6596,417,107,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,11-2021,"Nov 7, 2021 10:24:14 AM",022111C5425,212,90,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,10-2021,"Oct 8, 2021 10:43:17 AM",022110C3884,209,89,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,ANUPURAM,GP,202070,2024100781,20241,09-2021,"Sep 8, 2021 3:53:56 PM",022109C2465,469,119,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,09-2022,"Sep 13, 2022 12:09:40 PM",422209A1081,4440,24,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,05-2022,"May 7, 2022 5:05:17 PM",422205A0030,3831,69,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,04-2022,"Apr 6, 2022 10:11:01 AM",422204F9131,2909,117,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,03-2022,"Mar 5, 2022 1:29:10 PM",422203F8092,1726,17,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,02-2022,"Feb 5, 2022 5:28:59 PM",422202F7249,1378,55,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,01-2022,"Jan 5, 2022 11:43:19 AM",422201F5963,697,48,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,RUDRARAM,GP,202091,2024500974,20245,12-2021,"Dec 11, 2021 2:06:33 PM",422112F5771,161,9,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,09-2022,"Sep 13, 2022 5:09:15 PM",472209A1240,5872,0,5217
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,06-2022,"Jun 13, 2022 4:09:00 PM",022206A0735,5217,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,05-2022,"May 12, 2022 1:39:39 PM",022205A1237,4611,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,04-2022,"Apr 11, 2022 7:00:26 PM",022204C5066,2560,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,03-2022,"Mar 9, 2022 8:39:49 AM",022203C3765,2018,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,02-2022,"Feb 8, 2022 11:09:47 AM",022202C2549,1476,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,01-2022,"Jan 10, 2022 8:27:17 PM",022201C1243,934,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,SANKEPALLY,GP,202092,2024600680,20246,12-2021,"Dec 13, 2021 9:12:31 AM",022112A1021,392,49,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,09-2022,"Sep 10, 2022 12:09:43 PM",462209A1179,9164,293,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,07-2022,"Jul 16, 2022 2:07:06 PM",UR2207A1278,7622,131,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,06-2022,"Jun 11, 2022 10:06:59 AM",462206A1231,6144,131,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,05-2022,"May 10, 2022 8:43:09 AM",022205A1166,4656,87,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,04-2022,"Apr 11, 2022 9:29:10 AM",022204A7817,3539,192,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,03-2022,"Mar 9, 2022 2:53:25 PM",022203A6670,1684,30,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,02-2022,"Feb 9, 2022 6:25:57 PM",022202A5351,1257,69,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,01-2022,"Jan 11, 2022 11:52:31 AM",022201A4101,470,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,AREPALLY,GP,202071,2020700218,20207,12-2021,"Dec 10, 2021 5:33:25 PM",022112A2854,160,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,09-2022,"Sep 5, 2022 5:09:15 PM",392209A0624,10249,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,07-2022,"Jul 4, 2022 5:33:32 PM",022207A0758,9964,163,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,06-2022,"Jun 12, 2022 8:22:50 PM",022206A1268,8136,83,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,05-2022,"May 12, 2022 4:44:06 PM",022205A1329,7115,100,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,04-2022,"Apr 12, 2022 3:18:10 PM",022204C0725,5919,96,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,03-2022,"Mar 5, 2022 12:39:08 PM",392203B8904,4928,263,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,02-2022,"Feb 8, 2022 3:15:16 PM",392202B8089,2436,30,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,01-2022,"Jan 11, 2022 1:17:47 PM",022201B6783,2009,18,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,12-2021,"Dec 7, 2021 1:52:46 PM",022112B1106,1655,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,11-2021,"Nov 11, 2021 12:04:34 PM",022111A9828,1345,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,GURRAMVANIPALLI (R R) COLONY,GP,278414,2024800017,20248,09-2021,"Sep 11, 2021 8:57:10 PM",022109A7425,1090,0,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,09-2022,"Sep 8, 2022 8:09:55 AM",392209A1076,1418,510,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,07-2022,"Jul 6, 2022 3:34:45 PM",022207A1092,1231,202,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,06-2022,"Jun 8, 2022 8:10:57 AM",022206A1153,1172,198,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,05-2022,"May 9, 2022 10:15:14 AM",022205A1130,1809,284,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,04-2022,"Apr 8, 2022 3:55:59 PM",392204C0478,517,130,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,03-2022,"Mar 6, 2022 9:16:39 AM",392203B9072,239,67,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,02-2022,"Feb 5, 2022 5:41:47 PM",022202B7690,642,78,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,01-2022,"Jan 10, 2022 10:58:12 AM",392201B6569,437,106,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,12-2021,"Dec 6, 2021 4:04:18 PM",022112B0919,530,133,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,11-2021,"Nov 8, 2021 10:54:51 AM",022111A9689,204,79,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,10-2021,"Oct 13, 2021 12:01:00 PM",022110A8514,556,139,0
Package-C,KARIMNAGAR,SIRCILLA,VEMULAWADA URBAN,CHANDRAGIRI,GP,202075,2021400370,20214,09-2021,"Sep 5, 2021 5:20:33 PM",022109A7004,236,99,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,09-2022,"Sep 7, 2022 8:09:25 AM",582209A0798,197634,3046,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,07-2022,"Jul 8, 2022 4:21:05 PM",002207A1174,163965,1644,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,06-2022,"Jun 9, 2022 4:50:36 PM",002206A1157,144772,1936,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,05-2022,"May 11, 2022 9:26:47 AM",002205A1152,122501,1906,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,04-2022,"Apr 10, 2022 9:42:24 AM",002204A1037,100244,1549,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,03-2022,"Mar 10, 2022 8:38:25 AM",002203A1132,84236,1171,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,02-2022,"Feb 9, 2022 10:05:27 AM",002202A1151,72115,1464,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,01-2022,"Jan 12, 2022 9:36:32 AM",002201A1115,57152,50,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,12-2021,"Dec 9, 2021 11:10:05 AM",002112G2863,56111,0,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,11-2021,"Nov 12, 2021 1:45:44 PM",002111G1705,55312,2494,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,10-2021,"Oct 9, 2021 12:54:32 PM",002110G0466,73264,2992,0
Package-C,KARIMNAGAR,SIRCILLA,CHANDURTHI,CHANDURTHI,Mandal,4999,8080402038,80804,09-2021,"Sep 14, 2021 11:01:43 AM",002109F9292,43027,2064,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,Mandal,5007,3030104208,30301,09-2022,"Sep 10, 2022 1:09:55 PM",922209A0774,223710,2275,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,Mandal,5007,3030104208,30301,07-2022,"Jul 14, 2022 2:35:56 PM",002207A0948,198568,1320,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,Mandal,5007,3030104208,30301,06-2022,"Jun 11, 2022 12:33:39 PM",002206A0878,182716,1474,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,GAMBHIRAOPET,Mandal,5007,3030104208,30301,05-2022,"May 16, 2022 12:45:29 PM",002205A0001,165232,14955,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,09-2022,"Sep 10, 2022 10:57:34 AM",002209A0733,119363,2890,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,07-2022,"Jul 15, 2022 1:15:11 PM",002207A1170,87420,1605,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,06-2022,"Jun 11, 2022 11:43:06 AM",002206A0994,69215,2040,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,05-2022,"May 9, 2022 10:36:49 AM",002205A0991,46347,1299,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,04-2022,"Apr 11, 2022 11:55:14 AM",002204A1281,31489,814,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,03-2022,"Mar 11, 2022 5:50:56 PM",002203A1412,23302,756,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,02-2022,"Feb 9, 2022 5:52:01 PM",002202A1223,15711,350,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,01-2022,"Jan 12, 2022 11:53:15 AM",002201A0067,12115,399,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,12-2021,"Dec 9, 2021 9:09:01 AM",002112A1014,8055,362,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,11-2021,"Nov 10, 2021 11:05:43 AM",002111A1234,4345,445,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,10-2021,"Oct 6, 2021 5:10:02 PM",112110A0606,69434,537,0
Package-C,KARIMNAGAR,SIRCILLA,VEERNAPALLE,VEERNAPALLE,Mandal,7241,6062701844,60627,09-2021,"Sep 10, 2021 2:09:56 PM",112109A1136,63750,1059,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,09-2022,"Sep 6, 2022 3:09:59 PM",282209A0710,5855,127,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,07-2022,"Jul 14, 2022 9:19:50 AM",012207A0602,4448,20,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,06-2022,"Jun 10, 2022 12:47:33 PM",012206A1472,4039,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,05-2022,"May 12, 2022 10:39:09 AM",012205A1406,3718,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,04-2022,"Apr 12, 2022 9:11:17 AM",012204G5143,3393,0,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,03-2022,"Mar 11, 2022 11:15:38 AM",012203G3667,3083,6,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,02-2022,"Feb 10, 2022 11:58:04 AM",012202G2282,2773,43,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,01-2022,"Jan 12, 2022 7:48:46 AM",012201G0793,2267,42,0
Package-C,KARIMNAGAR,SIRCILLA,THANGALLAPALLI,THANGALLAPALLY,GP,201961,1013404195,10134,12-2021,"Dec 10, 2021 2:26:35 PM",012112F9421,1767,153,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,09-2022,"Sep 12, 2022 8:09:13 AM",682209A1120,192035,3545,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,07-2022,"Jul 7, 2022 2:09:14 PM",002207A0813,152847,1477,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,06-2022,"Jun 10, 2022 3:06:41 PM",682206A0921,135554,1832,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,05-2022,"May 12, 2022 9:05:29 AM",682205A1119,114489,2715,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,04-2022,"Apr 9, 2022 10:01:30 AM",002204B9047,83441,1533,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,03-2022,"Mar 10, 2022 10:19:42 AM",002203B7902,67710,741,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,02-2022,"Feb 9, 2022 2:16:02 PM",002202G3183,60000,430,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,01-2022,"Jan 10, 2022 11:23:13 AM",002201A2258,55409,679,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,12-2021,"Dec 10, 2021 10:03:54 AM",002112A1096,48404,954,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,11-2021,"Nov 9, 2021 1:20:08 PM",002111A3603,38700,1043,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,10-2021,"Oct 12, 2021 8:32:38 AM",002110A2368,28175,1028,0
Package-C,KARIMNAGAR,SIRCILLA,BOINPALLI,BOINPALLI,Mandal,4998,5050201961,50502,09-2021,"Sep 10, 2021 9:19:49 AM",002109A1315,17848,1051,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,09-2022,"Sep 12, 2022 10:09:58 AM",102209A2042,144889,2962,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,07-2022,"Jul 11, 2022 3:07:25 PM",102207A1947,112149,1625,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,06-2022,"Jun 10, 2022 4:06:39 PM",102206A1909,93536,1935,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,05-2022,"May 11, 2022 5:05:11 PM",102205A1992,71638,1752,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,04-2022,"Apr 11, 2022 6:06:32 PM",002204A1945,51372,1615,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,03-2022,"Mar 10, 2022 9:03:48 AM",102203A2113,35044,1344,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,02-2022,"Feb 10, 2022 9:31:32 AM",002202A2250,21537,619,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,01-2022,"Jan 12, 2022 10:01:24 AM",102201A2194,15325,517,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,12-2021,"Dec 11, 2021 10:12:17 AM",102112A1702,10139,542,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,11-2021,"Nov 11, 2021 10:59:37 AM",02111A1698,4701,0,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,10-2021,"Oct 11, 2021 12:24:13 PM",002110A1681,4006,0,0
Package-C,KARIMNAGAR,SIRCILLA,YELLAREDDIPET,YELLAREDDIPET,Mandal,5052,6060105027,60601,09-2021,"Sep 11, 2021 3:15:18 PM",002109A1668,3311,0,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,09-2022,"Sep 8, 2022 9:09:28 AM",872209A0665,165684,2672,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,07-2022,"Jul 7, 2022 11:40:39 AM",002207A0466,136572,1255,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,06-2022,"Jun 8, 2022 11:06:49 AM",872206A0407,122044,1217,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,05-2022,"May 11, 2022 11:05:55 AM",872205A1240,108010,1242,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,04-2022,"Apr 8, 2022 10:14:12 AM",002204A0696,93569,1077,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,03-2022,"Mar 8, 2022 11:03:04 AM",862203A0616,82502,606,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,02-2022,"Feb 7, 2022 3:00:08 PM",002202A0604,76217,722,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,01-2022,"Jan 12, 2022 1:30:06 PM",002201A1183,68816,987,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,12-2021,"Dec 9, 2021 1:12:17 PM",872112A0730,58819,1165,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,11-2021,"Nov 6, 2021 3:11:29 PM",872111A0573,47114,1144,0
Package-C,KARIMNAGAR,SIRCILLA,MUSTABAD,MUSTABAD,Mandal,5033,7070204564,70702,10-2021,"Oct 8, 2021 10:10:52 AM",832110A0436,35698,3720,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,KOLLAMADDI,GP,201159,3032100178,30321,07-2022,"Jul 15, 2022 1:15:17 PM",002207A0490,5480,45,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LAXMIPOOR,GP,278371,3032100178,30321,07-2022,"Jul 15, 2022 1:15:17 PM",002207A0490,5480,45,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,KOLLAMADDI,GP,201159,3032100178,30321,06-2022,"Jun 14, 2022 10:43:42 AM",002206A0717,4900,5,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LAXMIPOOR,GP,278371,3032100178,30321,06-2022,"Jun 14, 2022 10:43:42 AM",002206A0717,4900,5,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,KOLLAMADDI,GP,201159,3032100178,30321,05-2022,"May 16, 2022 10:25:18 AM",002205A0647,4579,14,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LAXMIPOOR,GP,278371,3032100178,30321,05-2022,"May 16, 2022 10:25:18 AM",002205A0647,4579,14,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,KOLLAMADDI,GP,201159,3032100178,30321,04-2022,"Apr 13, 2022 1:52:23 PM",002204A0679,4219,3,0
Package-C,KARIMNAGAR,SIRCILLA,GAMBHIRAOPET,LAXMIPOOR,GP,278371,3032100178,30321,04-2022,"Apr 13, 2022 1:52:23 PM",002204A0679,4219,3,0
